district_label_bn,source_upazila,post_office_en,post_office_bn,postal_code,source_postal_code_raw,serial,source_url
দিনাজপুর পোস্ট কোড,Khansama,Khansama UPO,,5230,,7,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Khansama,Pakerhat EDSO,,5231,,8,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Chirir Bandar,Chirir Bandar UPO,,5240,,9,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Chirir Bandar,ranir Bandar EDSO,,5241,,10,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Parbatipur,Parbatipur UPO,,5250,,11,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Fulbari,Fulbari UPO,,5260,,12,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Birampur,Birampur UPO,,5266,,13,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Banla Hili (Hakimpur),Banla Hili (Hakimpur) UPO,,5270,,14,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Nababgonj,Nababgonj UPO,,5280,,15,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Nababgonj,Daudpur SO,,5281,,16,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Nababgonj,Gopalpur SO,,5282,,17,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Osmanpur (Ghoraghat),Osmanpur (Ghoraghat),,5290,,18,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
দিনাজপুর পোস্ট কোড,Osmanpur (Ghoraghat),Ghoraghat SO,,5291,,19,https://bdpost.gov.bd/pages/static-pages/6922dc5d933eb65569e0feff
নীলফামারী পোস্ট কোড,Sadar,Nilphamari HO,,5300,,1,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Sadar,Nilphamari Sugar Mills EDSO,,5301,,2,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Sayedpur,Sayedpur UPO,,5310,,3,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Sayedpur,Sayedpur Sattelite Town,,5311,,4,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Kishoregonj,Kishoregonj UPO,,5320,,5,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Jaldhaka,Jaldhaka UPO,,5330,,6,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Domar,Domar UPO,,5340,,7,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Domar,Chilahati SO,,5341,,8,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Dimla,Dimla UPO,,5350,,9,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
নীলফামারী পোস্ট কোড,Dimla,Ghagakhari Bari SO,,5351,,10,https://bdpost.gov.bd/pages/static-pages/6922df1f933eb65569e1fffe
রংপুর পোস্ট কোড,Sadar,Rangpur HO,,5400,,1,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Sadar,Rangpur Sattelite Town SO,,5401,,2,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Sadar,Alamnagar TSO,,5402,,3,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Sadar,Mahigonj TSO,,5403,,4,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Sadar,Rangpur Cadet College SO,,5404,,5,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Sadar,Rangpur Karmical TSO,,5405,,6,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Ganga Chara,Ganga Chara UPO,,5410,,7,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Taragonj,Taragonj UPO,,5420,,8,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Badargonj,Badargonj UPO,,5430,,9,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Badargonj,Shyampur SO,,5431,,10,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Kaonia,Kaonia UPO,,5440,,11,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Kaonia,Haragacha SO,,5441,,12,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Pirgarcha,Pirgarcha UPO,,5450,,13,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Mithapukur,Mithapukur UPO,,5460,,14,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
রংপুর পোস্ট কোড,Pirgonj,Pirgonj UPO,,5470,,15,https://bdpost.gov.bd/pages/static-pages/6922e117933eb65569e2a262
লালমনিরহাট পোস্ট কোড,Sadar,Lalmonirhat HO,,5500,,1,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Sadar,Mogalhat SO,,5501,,2,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Sadar,Kulaghat EDSO,,5502,,3,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Aditmari,Aditmari UPO,,5510,,4,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Tushbhanader,Tushbhanader UPO,,5520,,5,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Hatibanda,Hatibanda UPO,,5530,,6,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Patgram,Patgram UPO,,5540,,7,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Patgram,Baora So,,5541,,8,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
লালমনিরহাট পোস্ট কোড,Patgram,Burimari SO,,5542,,9,https://bdpost.gov.bd/pages/static-pages/6922dfa5933eb65569e2338f
কুড়িগ্রাম পোস্ট কোড,Sadar,Kurigram HO,,5600,,1,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Sadar,Pandul SO,,5601,,2,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Rajarhat,Rajarhat UPO,,5610,,3,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Rajarhat,Nazim Khan SO,,5611,,4,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Ulipur,Ulipur UPO,,5620,,5,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Ulipur,Tapurchar,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Ulipur,Bazar Hat SO,,5621,,6,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Chilmari,Chilmari UPO,,5630,,7,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Chilmari,Naiyarhati,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Chilmari,Jorgach Unit SO,,5631,,8,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Roumari,Roumari UPO,,5640,,9,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Roumari,Jadurchar,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Roumari,Char Shoulomari,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Roumari,Dadvanga,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Roumari,Baghurarchar,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Roumari,Shoulmari,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Rajibpur,Rajibpur UPO,,5650,,10,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Rajibpur,Kodalkati,,,,,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Nageswari,Nageswari UPO,,5660,,11,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Bhurungamari,Bhurungamari UPO,,5670,,12,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
কুড়িগ্রাম পোস্ট কোড,Fulbari,Fulbari UPO,,5680,,13,https://bdpost.gov.bd/pages/static-pages/6922e11c933eb65569e2a46f
গাইবান্ধা পোস্ট কোড,Sadar,Gaiandha HO,,5700,,1,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Sadullahpur,Sadullahpur UPO,,5710,,2,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Sadullahpur,Naldanga SO,,5711,,3,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Sundargonj,Sundargonj UPO,,5720,,4,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Sundargonj,Bamandanga SO,,5721,,5,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Palashbari,Palashbari UPO,,5730,,6,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Gobindagonj,Gobindagonj UPO,,5740,,7,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Gobindagonj,Mahimagonj SO,,5741,,8,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Bonarpara (Saghate),Bonarpara (Saghate),,5750,,9,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Bonarpara (Saghate),Saghata SO,,5751,,10,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Fulchari,Fulchari UPO,,5760,,11,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
গাইবান্ধা পোস্ট কোড,Fulchari,Bharatkhali SO,,5761,,12,https://bdpost.gov.bd/pages/static-pages/6922de28933eb65569e18a7d
বগুড়া পোস্ট কোড,Sadar,Bogura HO,,5800,,1,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Sadar,Bogura Cantt. SO,,5801,,2,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Shibgonj,Shibgonj UPO,,5810,,3,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Gabtoli,Gabtoli UPO,,5820,,4,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Gabtoli,Sukhanpukur SO,,5821,,5,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Sonatola,Sonatola UPO,,5826,,6,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Saria Kandi,Saria Kandi UPO,,5830,,7,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Saria Kandi,Chandan Baisha SO,,5831,,8,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Sherpur,Sherpur UPO,,5840,,9,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Sherpur,Chandaikona SO,,5841,,10,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Sherpur,Palli Unnayan Academy SO,,5842,,11,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Dunat,Dunat UPO,,5850,,12,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Dunat,Gosaibari EDSO,,5851,,13,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Nandigram,Nandigram UPO,,5860,,14,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Kahalu,Kahalu UPO,,5870,,15,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Dupchachia,Dupchachia UPO,,5880,,16,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Dupchachia,Tolara SO,,5881,,17,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Adam Dighi,Adam Dighi UPO,,5890,,18,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Adam Dighi,Santahar (LSG) SO,,5891,,19,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
বগুড়া পোস্ট কোড,Adam Dighi,Nasaratpur SO,,5892,,20,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9
জয়পুরহাট পোস্ট কোড,Sadar,Joypurhat HO,,5900,,1,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Panchbibi,Panchbibi UPO,,5910,,2,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Khetal,Khetal UPO,,5920,,3,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Kalai,Kalai UPO,,5930,,4,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Akkelpur,Akkelpur UPO,,5940,,5,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Akkelpur,Jamalgonj SO,,5941,,6,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Akkelpur,Tilakpur SO,,5942,,7,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Akkelpur,Rajshahi GPO,,6000,,8,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
জয়পুরহাট পোস্ট কোড,Ghoramara,Ghoramara HO,,6100,,9,https://bdpost.gov.bd/pages/static-pages/6922de92933eb65569e1bb3e
রাজশাহী পোস্ট কোড,Sadar,Rajshahi Court TSO,,6201,,1,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Sadar,Rajshahi Cantt. TSO,,6202,,2,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Sadar,Sapura TSC,,6203,,3,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Sadar,Kazia TSO,,6204,,4,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Sadar,Rajshahi University (LSG) TSO,,6205,,5,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Sadar,Benodpur Bazar TSO,,6206,,6,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Sadar,Padma Residence TSO,,6207,,7,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Lalitgonj,Lalitgonj UPO,,6210,,8,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Lalitgonj,Rakshahi Sugar Mills SO,,6211,,9,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Lalitgonj,Shyampur EDSO,,6212,,10,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Lalitgonj,Naohata Bazar SO,,6213,,11,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Khodemohanpur(Mohanpur),Khodemohanpur(Mohanpur) UPO,,6220,,12,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Tanore,Tanore UPO,,6230,,13,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Durgapur,Durgapur UPO,,6240,,14,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Bhabanigonj (Bagmara),Bhabanigonj (Bagmara) UPO,,6250,,15,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Bhabanigonj (Bagmara),Taherpur SO,,6251,,16,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Puthia,Puthia UPO,,6260,,17,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Carghat,Carghat UPO,,6270,,18,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Carghat,Sardah SO,,6271,,19,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Baga,Baga UPO,,6280,,20,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Baga,Arhani EDSO,,6281,,21,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Godagari,Godagari UPO,,6290,,22,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
রাজশাহী পোস্ট কোড,Godagari,Premtali EDSO,,6291,,23,https://bdpost.gov.bd/pages/static-pages/6922df70933eb65569e21fec
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Sadar,Chapai Nawabgonj HO,,6300,,1,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Sadar,Rajarampur EDSO,,6301,,2,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Sadar,Ramchandrapur SO,,6302,,3,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Sadar,Amnura SO,,6303,,4,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Nachul,Nachul UPO,,6310,,5,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Nachul,Mandumalhat EDSO,,6311,,6,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Rohanpur (Gomostapur),Rohanpur (Gomostapur),,6320,,7,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Rohanpur (Gomostapur),Gomostapur SO,,6321,,8,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Bholahat,Bholahat UPO,,6330,,9,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Shibgonj,Shibgonj UPO,,6340,,10,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Shibgonj,Kansart SO,,6341,,11,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
চাঁপাইনবাবগঞ্জ পোস্ট কোড,Shibgonj,Monakosa SO,,6342,,12,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69
নাটোর পোস্ট কোড,Sadar,Natore HO,,6400,,1,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Sadar,Digapatia SO,,6401,,2,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Sadar,Baidhyabelgaria EDSO,,6402,,3,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Sadar,Madnagar SO,,6403,,4,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Lakkanhati (Bagatipara),Lakkanhati (Bagatipara) UPO,,6410,,5,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Gopalpur (Lalpur),Gopalpur (Lalpur),,6420,,6,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Gopalpur (Lalpur),Lalpur SO,,6421,,7,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Gopalpur (Lalpur),Abdullpur EDSO,,6422,,8,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Harua (Baraigram),Harua (Baraigram),,6430,,9,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Harua (Baraigram),Dayarampur SO,,6431,,10,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Harua (Baraigram),Baraigram EDSO,,6432,,11,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Harua (Baraigram),Ahmedpur Bazar SO,,6433,,12,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Hatgurudaspur (Gurudaspur),Hatgurudaspur (Gurudaspur),,6440,,13,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নাটোর পোস্ট কোড,Singrha,Singrha UPO,,6450,,14,https://bdpost.gov.bd/pages/static-pages/6922e119933eb65569e2a2e1
নওগাঁ পোস্ট কোড,Sadar,Naogaon HO,,6500,,1,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Sadar,Naogaon Post TSO,,6501,,2,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Prasadpur (Manda),Prasadpur (Manda) UPO,,6510,,3,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Prasadpur (Manda),Manda SO,,6511,,4,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Prasadpur (Manda),Baliha EDSO,,6512,,5,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Niamatpur,Niamatpur UPO,,6520,,6,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Mahadebpur,Mahadebpur UPO,,6530,,7,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Patmitala,Patmitala UPO,,6540,,8,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Nitpur (Pursa),Nitpur (Pursa) UPO,,6550,,9,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Nitpur (Pursa),Pursa EDSO,,6551,,10,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Nitpur (Pursa),Ganguria EDSO,,6552,,11,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Sapahar,Sapahar UPO,,6560,,12,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Sapahar,Madheel SO,,6561,,13,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Badalgachi,Badalgachi UPO,,6570,,14,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Dhamuirhat,Dhamuirhat UPO,,6580,,15,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Raninagar,Raninagar UPO,,6590,,16,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Raninagar,Kashimpur SO,,6591,,17,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Ahsangonj (Atral),Ahsangonj (Atral) UPO,,6596,,18,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
নওগাঁ পোস্ট কোড,Ahsangonj (Atral),Bandai Khara SO,,6597,,19,https://bdpost.gov.bd/pages/static-pages/6922df36933eb65569e209b6
